unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
1684150,G477799,12/8/2001 3:07:06,105XX S CORLISS AV,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,,,08B,1183414,1834874,2001,17/8/2015 3:03:40,41.70208296,-87.6040026,"(41.702082958, -87.604002595)"
5027341,HM629090,28/9/2006 10:45:00,104XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,49,08B,1178889,1835859,2006,10/2/2018 3:50:01,41.7048899,-87.62054187,"(41.704889896, -87.620541865)"
5273443,HN138986,23/1/2007 10:30:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2007,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
5273493,HN142364,24/1/2007 2:45:00,104XX S STATE ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,512,5,34,49,08B,1178093,1835851,2007,28/2/2018 3:56:25,41.70488599,-87.62345694,"(41.704885986, -87.623456938)"
5325250,HN183745,18/2/2007 8:00:00,105XX S CORLISS AVE,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,9,50,08B,1183439,1835368,2007,28/2/2018 3:56:25,41.70343798,-87.60389573,"(41.703437976, -87.603895732)"
3389033,HK416565,8/6/2004 11:05:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2004,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
2270904,HH552174,2/8/2002 3:00:00,103XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1176774,1836565,2002,28/2/2018 3:56:25,41.70687504,-87.62826552,"(41.706875037, -87.628265515)"
9784625,HX433511,18/9/2014 4:15:00,105XX S STATE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1178113,1835163,2014,10/2/2018 3:50:01,41.70299757,-87.62340447,"(41.702997566, -87.62340447)"
6934895,HR340634,25/5/2009 8:05:00,001XX W 104TH ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1177217,1835995,2009,4/2/2016 6:33:39,41.70530091,-87.62666039,"(41.705300913, -87.626660393)"
1546592,G295969,22/5/2001 5:45:00,104XX S KING DR,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,,,08B,1180797,1835833,2001,17/8/2015 3:03:40,41.704775,-87.61355586,"(41.704774999, -87.613555863)"
1656511,G440504,26/7/2001 6:11:28,003XX E 103 ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,512,5,,,08B,1180290,1836704,2001,17/8/2015 3:03:40,41.70717675,-87.61538582,"(41.707176753, -87.615385823)"
4802147,HM400033,7/6/2006 6:30:00,008XX E 106TH ST,0460,BATTERY,SIMPLE,STREET,FALSE,TRUE,512,5,9,50,08B,1183537,1834839,2006,10/2/2018 3:50:01,41.70198405,-87.6035533,"(41.701984054, -87.603553295)"
7015748,HR389902,23/6/2009 12:05:00,003XX W 103RD ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1175866,1836626,2009,4/2/2016 6:33:39,41.70706278,-87.63158876,"(41.707062783, -87.631588762)"
7151925,HR561423,28/9/2009 8:40:00,0000X E 103RD PL,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,512,5,9,49,08B,1178172,1836353,2009,28/2/2018 3:56:25,41.70626176,-87.62315249,"(41.706261756, -87.623152492)"
12455355,JE340460,15/8/2021 11:00:00,006XX E 103RD ST,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,512,5,9,49,08B,1182263,1836802,2021,22/8/2021 4:56:41,41.70740031,-87.60815774,"(41.707400311, -87.608157736)"
3878534,HL253223,24/3/2005 5:44:09,002XX W 103RD ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1176658,1836645,2005,28/2/2018 3:56:25,41.70709717,-87.62868791,"(41.707097174, -87.628687906)"
12872480,JF450333,26/10/2022 3:04:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,512,5,34,49,08B,1176490,1835977,2022,3/1/2023 3:46:28,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
6541633,HP613705,7/10/2008 10:30:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2008,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
8617708,HV282418,11/5/2012 9:44:00,106XX S STATE ST,0460,BATTERY,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,512,5,34,49,08B,1178142,1834202,2012,4/2/2016 6:33:39,41.70035979,-87.62332729,"(41.700359791, -87.62332729)"
12196804,JD403260,18/10/2020 11:55:00,106XX S EDBROOKE AVE,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,9,49,08B,1179145,1834377,2020,17/12/2020 3:44:58,41.70081727,-87.61964941,"(41.700817266, -87.619649405)"
6126764,HP218631,11/3/2008 6:04:00,103XX S PRINCETON AVE,0460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,512,5,34,49,08B,1176113,1836549,2008,28/2/2018 3:56:25,41.70684596,-87.63068655,"(41.706845957, -87.630686553)"
5161851,HM756045,4/12/2006 3:05:00,005XX E 106TH ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,49,08B,1181693,1834787,2006,28/2/2018 3:56:25,41.70188404,-87.61030702,"(41.70188404, -87.610307018)"
3447081,HK510938,21/7/2004 2:47:30,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2004,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
3653569,HK750632,14/11/2004 4:25:00,106XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1176837,1834232,2004,10/2/2018 3:50:01,41.70047154,-87.62810477,"(41.700471538, -87.628104773)"
6019217,HP121815,13/1/2008 11:30:00,103XX S WABASH AVE,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,9,49,08B,1178405,1836248,2008,28/2/2018 3:56:25,41.70596835,-87.62230244,"(41.705968345, -87.622302438)"
9807255,HX456523,5/10/2014 6:30:00,105XX S EDBROOKE AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,49,08B,1179133,1835035,2014,10/2/2018 3:50:01,41.70262318,-87.61967338,"(41.702623181, -87.619673379)"
1718674,G522364,31/8/2001 9:30:00,103XX S CALUMET AV,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,TRUE,512,5,,,08B,1180366,1836445,2001,17/8/2015 3:03:40,41.70646428,-87.61511542,"(41.706464283, -87.615115424)"
9672719,HX322638,28/6/2014 1:20:00,105XX S LA SALLE ST,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,512,5,34,49,08B,1177144,1834974,2014,10/2/2018 3:50:01,41.70250079,-87.62695838,"(41.702500788, -87.626958377)"
2409609,HH725707,19/10/2002 11:34:51,105XX S PERRY AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1177464,1835126,2002,28/2/2018 3:56:25,41.70291069,-87.62578206,"(41.702910689, -87.625782055)"
6796855,HR204386,8/3/2009 3:25:00,001XX W 104TH PL,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1177174,1835662,2009,28/2/2018 3:56:25,41.70438808,-87.62682786,"(41.704388082, -87.626827858)"
1778805,G598922,5/10/2001 10:35:45,002XX W 106 ST,0460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,512,5,,,08B,1176180,1834600,2001,17/8/2015 3:03:40,41.70149612,-87.63049945,"(41.701496121, -87.63049945)"
10787793,HZ557078,19/12/2016 8:05:00,105XX S EDBROOKE AVE,0460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,512,5,9,49,08B,1179135,1835150,2016,10/2/2018 3:50:01,41.70293871,-87.61966257,"(41.702938712, -87.619662566)"
7042212,HR445333,24/7/2009 12:00:00,003XX W 105TH PL,0460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,512,5,34,49,08B,1175840,1834965,2009,28/2/2018 3:56:25,41.70250534,-87.63173353,"(41.702505342, -87.631733528)"
5440715,HN273190,9/4/2007 10:43:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2007,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
1376924,G087053,12/2/2001 2:44:00,103XX S RHODES AV,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,512,5,,,08B,1181779,1836471,2001,17/8/2015 3:03:40,41.70650318,-87.60994032,"(41.706503175, -87.609940318)"
1763645,G576864,26/9/2001 7:57:09,002XX W 103 PL,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,,,08B,1176397,1836346,2001,17/8/2015 3:03:40,41.70628253,-87.62965263,"(41.706282533, -87.62965263)"
11965917,JD133058,29/1/2020 4:45:00,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,TRUE,FALSE,512,5,9,49,08B,1178964,1836624,2020,5/2/2020 3:55:05,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
6981299,HR386150,20/6/2009 11:35:00,105XX S LA SALLE ST,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,512,5,34,49,08B,1177141,1835060,2009,10/2/2018 3:50:01,41.70273685,-87.62696678,"(41.702736852, -87.626966779)"
5598121,HN405345,14/6/2007 5:15:00,105XX S PERRY AVE,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,512,5,34,49,08B,1177469,1834947,2007,28/2/2018 3:56:25,41.70241938,-87.62576913,"(41.702419375, -87.625769131)"
5812032,HN621836,1/10/2007 8:50:00,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,512,5,9,49,08B,1178964,1836624,2007,28/2/2018 3:56:25,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
4634806,HM232425,14/3/2006 7:30:00,009XX E 104TH ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,512,5,9,50,08B,1184238,1836191,2006,28/2/2018 3:56:25,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
1826390,G658593,1/11/2001 4:20:00,008XX E 103 ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,,,08B,1183623,1836809,2001,17/8/2015 3:03:40,41.70738798,-87.60317723,"(41.707387983, -87.60317723)"
3361413,HK404067,2/6/2004 2:25:00,006XX E 107TH ST,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,FALSE,FALSE,512,5,9,50,08B,1182591,1834145,2004,28/2/2018 3:56:25,41.70010157,-87.60703867,"(41.700101573, -87.607038666)"
5458181,HN287034,16/4/2007 5:00:00,003XX W 107TH ST,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,512,5,34,49,08B,1175880,1833969,2007,28/2/2018 3:56:25,41.69977128,-87.63161678,"(41.699771279, -87.631616775)"
3098784,HJ819059,15/12/2003 1:00:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2003,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
8881513,HV555097,9/11/2012 5:15:00,104XX S INDIANA AVE,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,9,49,08B,1179427,1835794,2012,10/2/2018 3:50:01,41.70469929,-87.61857377,"(41.70469929, -87.618573767)"
11130935,JA487612,27/10/2017 1:55:00,002XX W 106TH PL,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1176654,1834320,2017,10/2/2018 3:50:01,41.70071713,-87.62877221,"(41.700717133, -87.62877221)"
7680735,HS484768,27/8/2010 2:58:13,106XX S LANGLEY AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1182795,1834652,2010,10/2/2018 3:50:01,41.70148812,-87.60627604,"(41.701488123, -87.606276035)"
4433106,HL718682,6/11/2005 3:28:49,105XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,512,5,34,49,08B,1176814,1835107,2005,28/2/2018 3:56:25,41.70287318,-87.62816276,"(41.70287318, -87.628162756)"
3911324,HL286779,10/4/2005 5:00:00,106XX S STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,49,08B,1178141,1834249,2005,28/2/2018 3:56:25,41.70048879,-87.62332953,"(41.700488788, -87.623329533)"
2437867,HH758722,4/11/2002 3:00:00,106XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,50,08B,1182487,1834644,2002,10/2/2018 3:50:01,41.7014733,-87.60740407,"(41.7014733, -87.607404068)"
2868260,HJ527266,29/7/2003 5:38:36,105XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,512,5,9,49,08B,1178844,1835022,2003,28/2/2018 3:56:25,41.70259408,-87.62073201,"(41.702594075, -87.62073201)"
1425296,G145954,14/3/2001 9:05:00,103XX S MICHIGAN AV,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,512,5,,,08B,1178931,1836694,2001,17/8/2015 3:03:40,41.7071803,-87.62036275,"(41.707180296, -87.620362752)"
8200106,HT434097,5/8/2011 10:00:00,105XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,49,08B,1178853,1835179,2011,10/2/2018 3:50:01,41.7030247,-87.6206943,"(41.7030247, -87.620694297)"
5176867,HM767925,11/12/2006 12:55:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2006,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
5347431,HN202151,1/3/2007 2:30:00,002XX W 105TH ST,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1176555,1835314,2007,28/2/2018 3:56:25,41.70344703,-87.62910495,"(41.703447034, -87.629104948)"
4957116,HM570343,29/8/2006 9:55:00,106XX S INDIANA AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,49,08B,1179466,1834450,2006,10/2/2018 3:50:01,41.70101028,-87.61847181,"(41.701010282, -87.618471808)"
1942588,HH129184,16/1/2002 2:50:00,105XX S PERRY AV,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,512,5,,,08B,1177467,1835040,2002,28/2/2018 3:56:25,41.70267463,-87.62577366,"(41.702674625, -87.625773657)"
9212392,HW358974,11/7/2013 10:30:00,001XX E 103RD PL,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,49,08B,1179127,1836382,2013,10/2/2018 3:50:01,41.70631967,-87.61965447,"(41.70631967, -87.619654473)"
5828046,HN637428,5/10/2007 2:45:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2007,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
3765797,HL134709,20/1/2005 12:50:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2005,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
11704428,JC283866,28/5/2019 3:20:00,103XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1182698,1836734,2019,30/6/2019 3:56:27,41.70720365,-87.60656688,"(41.707203646, -87.606566877)"
11690178,JC266858,17/5/2019 12:30:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2019,24/5/2019 4:15:50,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
8092423,HT310149,23/5/2011 12:30:00,104XX S STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1178105,1835471,2011,10/2/2018 3:50:01,41.70384294,-87.62342447,"(41.703842941, -87.623424467)"
9797850,HX447019,28/9/2014 4:15:00,105XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,VACANT LOT/LAND,FALSE,FALSE,512,5,34,49,08B,1176811,1835214,2014,10/2/2018 3:50:01,41.70316687,-87.62817053,"(41.703166871, -87.628170533)"
3241852,HK260081,24/3/2004 6:30:00,104XX S PERRY AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1177442,1835918,2004,28/2/2018 3:56:25,41.70508454,-87.62583879,"(41.705084544, -87.625838788)"
2050660,HH267476,15/3/2002 3:00:00,105XX S STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,,,08B,1178116,1835094,2002,10/2/2018 3:50:01,41.70280815,-87.62339557,"(41.702808152, -87.623395568)"
12686678,JF227069,2/5/2022 1:28:00,103XX S CALUMET AVE,0460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,512,5,9,49,08B,1180404,1836534,2022,3/1/2023 3:46:28,41.70670764,-87.61497355,"(41.706707641, -87.614973552)"
12691800,JF233448,6/5/2022 2:30:00,103XX S PRINCETON AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1176113,1836549,2022,3/1/2023 3:46:28,41.70684596,-87.63068655,"(41.706845957, -87.630686553)"
2747895,HJ386135,25/5/2003 1:21:10,003XX W 105TH PL,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,512,5,34,49,08B,1175879,1834966,2003,28/2/2018 3:56:25,41.70250721,-87.63159069,"(41.702507214, -87.631590691)"
2904993,HJ576143,20/8/2003 11:15:00,106XX S LA SALLE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1177155,1834552,2003,28/2/2018 3:56:25,41.70134251,-87.62693077,"(41.701342512, -87.626930773)"
8502543,HV179287,1/3/2012 4:21:00,104XX S STATE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1178106,1835436,2012,10/2/2018 3:50:01,41.70374687,-87.62342186,"(41.703746874, -87.623421862)"
1530515,G278642,11/5/2001 11:00:00,007XX E 105 ST,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,512,5,,,08B,1183128,1835453,2001,17/8/2015 3:03:40,41.70367845,-87.6050319,"(41.70367845, -87.605031904)"
2232659,HH502403,11/7/2002 12:25:00,106XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1182491,1834522,2002,10/2/2018 3:50:01,41.70113842,-87.60739319,"(41.701138424, -87.607393187)"
12603057,JF124533,26/1/2022 9:00:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2022,3/1/2023 3:46:28,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
5065029,HM669542,19/10/2006 1:00:54,003XX W 104TH PL,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1176012,1835633,2006,10/2/2018 3:50:01,41.70433458,-87.63108377,"(41.704334583, -87.631083766)"
7443641,HS244349,6/4/2010 11:30:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,34,49,08B,1176490,1835977,2010,10/2/2018 3:50:01,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
12488439,JE380679,17/9/2021 2:45:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,512,5,34,49,08B,1176490,1835977,2021,24/9/2021 4:47:14,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
6319883,HP408649,21/6/2008 8:30:00,002XX W 105TH PL,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1176490,1834981,2008,28/2/2018 3:56:25,41.70253469,-87.62935293,"(41.702534692, -87.629352931)"
6325491,HP414040,24/6/2008 3:00:00,001XX W 107TH ST,0460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,512,5,34,49,08B,1177377,1834005,2008,28/2/2018 3:56:25,41.69983647,-87.62613433,"(41.699836467, -87.626134333)"
10249821,HY436665,24/9/2015 3:30:00,009XX E 104TH ST,0460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,512,5,9,50,08B,1184238,1836191,2015,10/2/2018 3:50:01,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
1808461,G636431,22/10/2001 8:15:00,103XX S CALUMET AV,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,512,5,,,08B,1180455,1836159,2001,17/8/2015 3:03:40,41.70567742,-87.61479825,"(41.705677424, -87.614798251)"
3565715,HK651384,27/9/2004 2:50:00,104XX S STATE ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,512,5,34,49,08B,1178091,1835934,2004,10/2/2018 3:50:01,41.70511379,-87.62346176,"(41.705113794, -87.623461757)"
5559246,HN369119,27/5/2007 11:00:00,0000X W 105TH ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1177654,1835342,2007,10/2/2018 3:50:01,41.70349914,-87.62507982,"(41.703499138, -87.62507982)"
7911702,HT141634,29/1/2011 9:30:00,003XX W 105TH PL,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,512,5,34,49,08B,1175917,1834966,2011,4/2/2016 6:33:39,41.70250636,-87.63145155,"(41.702506364, -87.631451546)"
3849638,HL222843,8/3/2005 3:10:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2005,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
4435052,HL728226,10/11/2005 9:58:55,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,512,5,9,49,08B,1178964,1836624,2005,10/2/2018 3:50:01,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
8108283,HT334272,6/6/2011 6:30:00,104XX S CORLISS AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1183429,1835688,2011,10/2/2018 3:50:01,41.70431633,-87.60392242,"(41.704316329, -87.603922424)"
11773355,JC367632,28/7/2019 12:24:00,001XX W 103RD ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1176972,1836653,2019,4/8/2019 4:06:55,41.70711207,-87.6275378,"(41.707112071, -87.627537804)"
3326959,HK363967,14/5/2004 3:16:38,104XX S STATE ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1178092,1835874,2004,28/2/2018 3:56:25,41.70494912,-87.62345991,"(41.704949124, -87.623459906)"
3264362,HK287559,7/4/2004 8:25:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2004,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
7673079,HR409136,3/7/2010 12:15:00,103XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,49,08B,1178964,1836624,2010,10/2/2018 3:50:01,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
6228200,HP316025,4/5/2008 2:30:00,104XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,512,5,34,49,08B,1176794,1835818,2008,28/2/2018 3:56:25,41.70482472,-87.62821467,"(41.704824715, -87.628214674)"
8108250,HT328503,2/6/2011 3:10:00,103XX S CORLISS AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1183397,1836757,2011,10/2/2018 3:50:01,41.70725054,-87.60400645,"(41.707250544, -87.604006449)"
4724299,HM330338,4/5/2006 3:50:00,007XX E 103RD ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08B,1182951,1836828,2006,28/2/2018 3:56:25,41.70745573,-87.60563749,"(41.707455731, -87.605637491)"
3136021,HK123188,13/1/2004 11:00:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2004,10/2/2018 3:50:01,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
1851130,G691353,17/11/2001 12:00:00,105XX S MARYLAND AV,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,512,5,,,08B,1183822,1834966,2001,17/8/2015 3:03:40,41.70232593,-87.60250577,"(41.702325926, -87.602505773)"
7156335,HR553050,23/9/2009 10:00:00,003XX W 106TH ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,512,5,34,49,08B,1175824,1834632,2009,28/2/2018 3:56:25,41.7015919,-87.63180205,"(41.701591899, -87.631802048)"
7413899,HS215999,18/3/2010 1:50:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,512,5,34,49,08B,1176490,1835977,2010,10/2/2018 3:50:01,41.70526786,-87.62932312,"(41.705267858, -87.629323117)"
2224477,HH490332,6/7/2002 2:20:00,001XX E 104TH ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,512,5,9,49,08B,1179068,1836046,2002,28/2/2018 3:56:25,41.70539898,-87.61988072,"(41.705398982, -87.619880721)"
6278844,HP364808,30/5/2008 10:40:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,9,50,08B,1183988,1836860,2008,28/2/2018 3:56:25,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
6291537,HP377664,5/6/2008 8:05:00,002XX W 104TH ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,34,49,08B,1176584,1835979,2008,28/2/2018 3:56:25,41.70527124,-87.62897884,"(41.705271237, -87.62897884)"
